Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
133	2014-03-21 09:30:34.396	*	*	76.05	8800	*	*
134	2014-03-21 09:30:36.827	*	*	76.05	10000	*	*
135	2014-03-21 09:30:37.542	76.15	800	*	*	*	*
136	2014-03-21 09:30:37.542	*	*	*	*	76.15	34000
137	2014-03-21 09:30:38.288	*	*	76.05	10400	*	*
138	2014-03-21 09:30:41.895	*	*	76.05	11200	*	*
139	2014-03-21 09:30:42.306	76.15	1200	*	*	*	*
140	2014-03-21 09:30:42.306	*	*	*	*	76.15	32800
141	2014-03-21 09:30:42.871	76.15	1200	*	*	*	*
142	2014-03-21 09:30:42.871	*	*	*	*	76.15	31600
143	2014-03-21 09:30:44.454	*	*	*	*	76.15	32000
144	2014-03-21 09:30:44.902	76.15	400	*	*	*	*
145	2014-03-21 09:30:44.902	*	*	*	*	76.15	31600
146	2014-03-21 09:30:45.406	76.15	400	*	*	*	*
147	2014-03-21 09:30:45.406	*	*	*	*	76.15	31200
148	2014-03-21 09:30:46.228	*	*	76.1	40000	*	*
149	2014-03-21 09:30:46.232	76.15	2800	*	*	*	*
150	2014-03-21 09:30:46.232	*	*	*	*	76.15	28400
151	2014-03-21 09:30:46.236	76.15	400	*	*	*	*
152	2014-03-21 09:30:46.236	*	*	*	*	76.15	28000
153	2014-03-21 09:30:49.707	*	*	76.1	41200	*	*
154	2014-03-21 09:30:49.895	76.15	400	*	*	*	*
155	2014-03-21 09:30:49.895	76.15	1200	*	*	*	*
156	2014-03-21 09:30:49.895	*	*	*	*	76.15	26400
157	2014-03-21 09:30:49.909	76.15	800	*	*	*	*
158	2014-03-21 09:30:49.909	*	*	*	*	76.15	25600
159	2014-03-21 09:30:50.854	76.15	800	*	*	*	*
160	2014-03-21 09:30:50.854	*	*	*	*	76.15	24800
161	2014-03-21 09:30:50.858	76.15	400	*	*	*	*
162	2014-03-21 09:30:50.858	*	*	*	*	76.15	24400
163	2014-03-21 09:30:50.911	*	*	76.1	41600	*	*
164	2014-03-21 09:30:51.316	76.1	400	*	*	*	*
165	2014-03-21 09:30:51.316	*	*	76.1	41200	*	*
166	2014-03-21 09:30:53.180	*	*	76.1	43200	*	*
167	2014-03-21 09:30:53.485	76.15	400	*	*	*	*
168	2014-03-21 09:30:53.485	*	*	*	*	76.15	24000
169	2014-03-21 09:30:54.321	76.1	400	*	*	*	*
170	2014-03-21 09:30:54.321	*	*	76.1	42800	*	*
171	2014-03-21 09:30:54.897	*	*	76.1	43600	*	*
172	2014-03-21 09:30:55.858	76.1	3600	*	*	*	*
173	2014-03-21 09:30:55.858	*	*	76.1	40000	*	*
174	2014-03-21 09:30:56.329	76.15	400	*	*	*	*
175	2014-03-21 09:30:56.329	*	*	*	*	76.15	23600
176	2014-03-21 09:30:57.458	76.1	1600	*	*	*	*
177	2014-03-21 09:30:57.458	*	*	76.1	38400	*	*
178	2014-03-21 09:30:59.101	76.15	2000	*	*	*	*
179	2014-03-21 09:30:59.101	76.15	6800	*	*	*	*
180	2014-03-21 09:30:59.101	*	*	*	*	76.15	14800
181	2014-03-21 09:30:59.492	76.15	1200	*	*	*	*
182	2014-03-21 09:30:59.492	*	*	*	*	76.15	13600
183	2014-03-21 09:31:00.789	*	*	76.1	39600	*	*
184	2014-03-21 09:31:02.062	76.15	1200	*	*	*	*
185	2014-03-21 09:31:02.062	*	*	*	*	76.15	12400
186	2014-03-21 09:31:02.218	*	*	*	*	76.15	24800
187	2014-03-21 09:31:02.928	*	*	76.1	38800	*	*
188	2014-03-21 09:31:02.931	76.15	2000	*	*	*	*
189	2014-03-21 09:31:02.931	*	*	*	*	76.15	22800
190	2014-03-21 09:31:03.213	*	*	76.1	40800	*	*
191	2014-03-21 09:31:03.238	76.1	2800	*	*	*	*
192	2014-03-21 09:31:03.238	*	*	76.1	38000	*	*
193	2014-03-21 09:31:03.432	76.15	800	*	*	*	*
194	2014-03-21 09:31:03.432	*	*	*	*	76.15	22000
195	2014-03-21 09:31:08.626	*	*	*	*	76.15	44000
196	2014-03-21 09:31:08.957	76.15	800	*	*	*	*
197	2014-03-21 09:31:08.957	*	*	*	*	76.15	43200
198	2014-03-21 09:31:09.701	76.15	1200	*	*	*	*
199	2014-03-21 09:31:09.701	*	*	*	*	76.15	42000
200	2014-03-21 09:31:11.222	76.15	400	*	*	*	*
201	2014-03-21 09:31:11.222	*	*	*	*	76.15	41600
202	2014-03-21 09:31:11.951	76.15	800	*	*	*	*
203	2014-03-21 09:31:11.951	*	*	*	*	76.15	40800
204	2014-03-21 09:31:13.180	76.15	400	*	*	*	*
205	2014-03-21 09:31:13.180	*	*	*	*	76.15	40400
206	2014-03-21 09:31:13.280	*	*	76.1	38400	*	*
207	2014-03-21 09:31:15.492	*	*	*	*	76.15	45600
208	2014-03-21 09:31:15.724	*	*	*	*	76.15	48800
209	2014-03-21 09:31:16.934	*	*	*	*	76.15	26800
210	2014-03-21 09:31:18.435	76.15	400	*	*	*	*
211	2014-03-21 09:31:18.435	*	*	*	*	76.15	26400
212	2014-03-21 09:31:18.825	76.15	400	*	*	*	*
213	2014-03-21 09:31:18.825	*	*	*	*	76.15	26000
214	2014-03-21 09:31:19.006	76.15	400	*	*	*	*
215	2014-03-21 09:31:19.006	*	*	*	*	76.15	25600
216	2014-03-21 09:31:21.538	*	*	*	*	76.15	47600
217	2014-03-21 09:31:28.238	76.15	1200	*	*	*	*
218	2014-03-21 09:31:28.238	*	*	*	*	76.15	46400
219	2014-03-21 09:31:30.654	*	*	*	*	76.15	43200
220	2014-03-21 09:31:30.692	*	*	*	*	76.15	46400
221	2014-03-21 09:31:32.213	76.15	400	*	*	*	*
222	2014-03-21 09:31:32.213	*	*	*	*	76.15	46000
223	2014-03-21 09:31:32.475	*	*	*	*	76.15	48400
224	2014-03-21 09:31:33.239	76.15	400	*	*	*	*
225	2014-03-21 09:31:33.239	*	*	*	*	76.15	48000
226	2014-03-21 09:31:33.495	*	*	*	*	76.15	50000
227	2014-03-21 09:31:35.785	76.15	800	*	*	*	*
228	2014-03-21 09:31:35.785	*	*	*	*	76.15	49200
229	2014-03-21 09:31:35.950	*	*	*	*	76.15	53200
230	2014-03-21 09:31:36.214	*	*	*	*	76.15	69200
231	2014-03-21 09:31:36.493	*	*	*	*	76.15	71600
232	2014-03-21 09:31:36.497	*	*	*	*	76.15	73600
233	2014-03-21 09:31:37.752	76.15	400	*	*	*	*
234	2014-03-21 09:31:37.752	*	*	*	*	76.15	73200
235	2014-03-21 09:31:37.757	76.15	400	*	*	*	*
236	2014-03-21 09:31:37.757	*	*	*	*	76.15	72800
237	2014-03-21 09:31:38.077	*	*	76.1	38800	*	*
238	2014-03-21 09:31:42.074	76.15	400	*	*	*	*
239	2014-03-21 09:31:42.074	*	*	*	*	76.15	72400
240	2014-03-21 09:31:42.811	*	*	*	*	76.15	74400
241	2014-03-21 09:31:46.476	*	*	76.1	40000	*	*
242	2014-03-21 09:31:47.143	76.15	400	*	*	*	*
243	2014-03-21 09:31:47.143	*	*	*	*	76.15	74000
244	2014-03-21 09:31:47.257	76.15	400	*	*	*	*
245	2014-03-21 09:31:47.257	76.15	1600	*	*	*	*
246	2014-03-21 09:31:47.257	*	*	*	*	76.15	72000
247	2014-03-21 09:31:49.693	*	*	*	*	76.15	74000
248	2014-03-21 09:31:50.168	76.15	800	*	*	*	*
249	2014-03-21 09:31:50.168	*	*	*	*	76.15	73200
250	2014-03-21 09:31:50.206	76.15	400	*	*	*	*
251	2014-03-21 09:31:50.206	*	*	*	*	76.15	72800
252	2014-03-21 09:31:55.206	76.15	400	*	*	*	*
253	2014-03-21 09:31:55.206	*	*	*	*	76.15	72400
254	2014-03-21 09:31:55.666	*	*	*	*	76.15	74400
255	2014-03-21 09:31:56.282	76.15	800	*	*	*	*
256	2014-03-21 09:31:56.282	*	*	*	*	76.15	73600
257	2014-03-21 09:31:57.254	76.15	400	*	*	*	*
258	2014-03-21 09:31:57.254	*	*	*	*	76.15	73200
259	2014-03-21 09:31:57.418	76.15	1200	*	*	*	*
260	2014-03-21 09:31:57.418	*	*	*	*	76.15	72000
261	2014-03-21 09:32:01.958	*	*	*	*	76.15	72400
262	2014-03-21 09:32:03.059	*	*	*	*	76.15	89600
263	2014-03-21 09:32:03.064	76.1	4800	*	*	*	*
264	2014-03-21 09:32:03.064	*	*	76.1	35200	*	*
265	2014-03-21 09:32:03.070	76.15	800	*	*	*	*
266	2014-03-21 09:32:03.070	*	*	*	*	76.15	88800
267	2014-03-21 09:32:05.572	*	*	76.1	34000	*	*
268	2014-03-21 09:32:05.586	76.15	1200	*	*	*	*
269	2014-03-21 09:32:05.586	*	*	*	*	76.15	87600
270	2014-03-21 09:32:05.660	76.1	800	*	*	*	*
271	2014-03-21 09:32:05.660	*	*	76.1	33200	*	*
272	2014-03-21 09:32:06.064	76.1	1200	*	*	*	*
273	2014-03-21 09:32:06.064	*	*	76.1	32000	*	*
274	2014-03-21 09:32:06.069	76.15	400	*	*	*	*
275	2014-03-21 09:32:06.069	*	*	*	*	76.15	87200
276	2014-03-21 09:32:06.990	*	*	76.1	32800	*	*
277	2014-03-21 09:32:08.127	*	*	76.1	32400	*	*
278	2014-03-21 09:32:08.127	76.15	400	*	*	*	*
279	2014-03-21 09:32:08.127	*	*	*	*	76.15	86800
280	2014-03-21 09:32:12.223	76.15	800	*	*	*	*
281	2014-03-21 09:32:12.223	*	*	*	*	76.15	86000
282	2014-03-21 09:32:15.205	76.1	800	*	*	*	*
283	2014-03-21 09:32:15.205	*	*	76.1	31600	*	*
284	2014-03-21 09:32:15.663	*	*	*	*	76.15	89200
285	2014-03-21 09:32:16.278	76.15	1200	*	*	*	*
286	2014-03-21 09:32:16.278	*	*	*	*	76.15	88000
287	2014-03-21 09:32:16.495	*	*	76.1	47600	*	*
288	2014-03-21 09:32:23.201	76.15	1200	*	*	*	*
289	2014-03-21 09:32:23.201	*	*	*	*	76.15	86800
290	2014-03-21 09:32:23.208	76.15	400	*	*	*	*
291	2014-03-21 09:32:23.208	*	*	*	*	76.15	86400
292	2014-03-21 09:32:25.487	76.15	400	*	*	*	*
293	2014-03-21 09:32:25.487	*	*	*	*	76.15	86000
294	2014-03-21 09:32:28.120	76.1	800	*	*	*	*
295	2014-03-21 09:32:28.120	*	*	76.1	46800	*	*
296	2014-03-21 09:32:28.966	76.15	1600	*	*	*	*
297	2014-03-21 09:32:28.966	*	*	*	*	76.15	84400
298	2014-03-21 09:32:28.970	76.15	400	*	*	*	*
299	2014-03-21 09:32:28.970	*	*	*	*	76.15	84000
300	2014-03-21 09:32:29.528	*	*	*	*	76.15	86400
301	2014-03-21 09:32:29.726	76.15	400	*	*	*	*
302	2014-03-21 09:32:29.726	*	*	*	*	76.15	86000
303	2014-03-21 09:32:30.528	76.15	800	*	*	*	*
304	2014-03-21 09:32:30.528	*	*	*	*	76.15	85200
305	2014-03-21 09:32:30.531	76.1	1600	*	*	*	*
306	2014-03-21 09:32:30.531	*	*	76.1	45200	*	*
307	2014-03-21 09:32:30.656	*	*	*	*	76.15	82000
308	2014-03-21 09:32:30.670	*	*	*	*	76.15	78800
309	2014-03-21 09:32:30.710	*	*	*	*	76.15	82000
310	2014-03-21 09:32:30.729	*	*	*	*	76.15	85200
311	2014-03-21 09:32:30.944	76.15	800	*	*	*	*
312	2014-03-21 09:32:30.944	*	*	*	*	76.15	84400
313	2014-03-21 09:32:30.949	76.15	400	*	*	*	*
314	2014-03-21 09:32:30.949	*	*	*	*	76.15	84000
315	2014-03-21 09:32:32.685	76.15	800	*	*	*	*
316	2014-03-21 09:32:32.685	*	*	*	*	76.15	83200
317	2014-03-21 09:32:33.143	76.15	800	*	*	*	*
318	2014-03-21 09:32:33.143	*	*	*	*	76.15	82400
319	2014-03-21 09:32:34.018	76.15	2400	*	*	*	*
320	2014-03-21 09:32:34.018	*	*	*	*	76.15	80000
321	2014-03-21 09:32:37.870	76.15	800	*	*	*	*
322	2014-03-21 09:32:37.870	*	*	*	*	76.15	79200
323	2014-03-21 09:32:37.874	76.15	1200	*	*	*	*
324	2014-03-21 09:32:37.874	*	*	*	*	76.15	78000
325	2014-03-21 09:32:39.027	76.15	400	*	*	*	*
326	2014-03-21 09:32:39.027	*	*	*	*	76.15	77600
327	2014-03-21 09:32:41.733	76.1	800	*	*	*	*
328	2014-03-21 09:32:41.733	*	*	76.1	44400	*	*
329	2014-03-21 09:32:42.133	*	*	*	*	76.15	96000
330	2014-03-21 09:32:43.614	*	*	*	*	76.15	105600
331	2014-03-21 09:32:46.384	76.15	400	*	*	*	*
332	2014-03-21 09:32:46.384	*	*	*	*	76.15	105200
333	2014-03-21 09:32:47.010	*	*	76.1	44800	*	*
334	2014-03-21 09:32:47.481	76.15	800	*	*	*	*
335	2014-03-21 09:32:47.481	*	*	*	*	76.15	104400
336	2014-03-21 09:32:47.484	76.1	800	*	*	*	*
337	2014-03-21 09:32:47.484	*	*	76.1	44000	*	*
338	2014-03-21 09:32:48.965	*	*	*	*	76.15	111200
339	2014-03-21 09:32:49.010	76.15	400	*	*	*	*
340	2014-03-21 09:32:49.010	*	*	*	*	76.15	110800
341	2014-03-21 09:32:50.025	76.1	3200	*	*	*	*
342	2014-03-21 09:32:50.025	*	*	76.1	40800	*	*
343	2014-03-21 09:32:50.205	76.15	1200	*	*	*	*
344	2014-03-21 09:32:50.205	*	*	*	*	76.15	109600
345	2014-03-21 09:32:50.406	76.1	800	*	*	*	*
346	2014-03-21 09:32:50.406	*	*	76.1	40000	*	*
347	2014-03-21 09:32:52.564	76.15	800	*	*	*	*
348	2014-03-21 09:32:52.564	*	*	*	*	76.15	108800
349	2014-03-21 09:32:53.642	*	*	76.1	56000	*	*
350	2014-03-21 09:32:53.835	*	*	76.1	56800	*	*
351	2014-03-21 09:32:54.901	*	*	76.1	76800	*	*
352	2014-03-21 09:32:54.902	*	*	76.1	96800	*	*
353	2014-03-21 09:32:54.905	*	*	76.1	76800	*	*
354	2014-03-21 09:32:54.905	76.15	400	*	*	*	*
355	2014-03-21 09:32:54.905	*	*	*	*	76.15	108400
356	2014-03-21 09:32:55.011	*	*	76.1	76000	*	*
357	2014-03-21 09:32:55.028	76.15	800	*	*	*	*
358	2014-03-21 09:32:55.028	*	*	*	*	76.15	107600
359	2014-03-21 09:32:57.420	*	*	*	*	76.15	108000
360	2014-03-21 09:32:58.970	76.15	800	*	*	*	*
361	2014-03-21 09:32:58.970	*	*	*	*	76.15	107200
362	2014-03-21 09:33:00.171	76.15	400	*	*	*	*
363	2014-03-21 09:33:00.171	*	*	*	*	76.15	106800
364	2014-03-21 09:33:01.339	*	*	76.1	76800	*	*
365	2014-03-21 09:33:03.898	76.1	4800	*	*	*	*
366	2014-03-21 09:33:03.898	*	*	76.1	72000	*	*
367	2014-03-21 09:33:04.925	*	*	76.1	74000	*	*
368	2014-03-21 09:33:04.997	*	*	*	*	76.15	90800
369	2014-03-21 09:33:07.271	76.15	1200	*	*	*	*
370	2014-03-21 09:33:07.271	*	*	*	*	76.15	89600
371	2014-03-21 09:33:08.957	76.15	800	*	*	*	*
372	2014-03-21 09:33:08.957	*	*	*	*	76.15	88800
373	2014-03-21 09:33:09.487	76.15	2000	*	*	*	*
374	2014-03-21 09:33:09.487	*	*	*	*	76.15	86800
375	2014-03-21 09:33:16.731	76.15	1200	*	*	*	*
376	2014-03-21 09:33:16.731	*	*	*	*	76.15	85600
377	2014-03-21 09:33:16.982	76.15	1200	*	*	*	*
378	2014-03-21 09:33:16.982	*	*	*	*	76.15	84400
379	2014-03-21 09:33:17.228	76.15	400	*	*	*	*
380	2014-03-21 09:33:17.228	*	*	*	*	76.15	84000
381	2014-03-21 09:33:17.230	*	*	*	*	76.15	80400
382	2014-03-21 09:33:17.230	*	*	*	*	76.15	73600
383	2014-03-21 09:33:17.495	76.15	400	*	*	*	*
384	2014-03-21 09:33:17.495	*	*	*	*	76.15	73200
385	2014-03-21 09:33:19.007	76.15	400	*	*	*	*
386	2014-03-21 09:33:19.007	*	*	*	*	76.15	72800
387	2014-03-21 09:33:19.876	76.15	1200	*	*	*	*
388	2014-03-21 09:33:19.876	*	*	*	*	76.15	71600
389	2014-03-21 09:33:20.959	*	*	76.1	73200	*	*
390	2014-03-21 09:33:20.959	76.15	400	*	*	*	*
391	2014-03-21 09:33:20.959	76.15	400	*	*	*	*
392	2014-03-21 09:33:20.959	*	*	*	*	76.15	70800
393	2014-03-21 09:33:22.043	76.15	800	*	*	*	*
394	2014-03-21 09:33:22.043	*	*	*	*	76.15	70000
395	2014-03-21 09:33:25.365	76.15	800	*	*	*	*
396	2014-03-21 09:33:25.365	76.15	4000	*	*	*	*
397	2014-03-21 09:33:25.365	76.15	2400	*	*	*	*
398	2014-03-21 09:33:25.365	*	*	*	*	76.15	62800
399	2014-03-21 09:33:25.600	76.15	2000	*	*	*	*
400	2014-03-21 09:33:25.600	76.15	2000	*	*	*	*
401	2014-03-21 09:33:25.600	76.15	2000	*	*	*	*
402	2014-03-21 09:33:25.600	76.15	2000	*	*	*	*
403	2014-03-21 09:33:25.600	76.15	400	*	*	*	*
404	2014-03-21 09:33:25.600	76.15	17200	*	*	*	*
405	2014-03-21 09:33:25.600	76.15	2400	*	*	*	*
406	2014-03-21 09:33:25.600	76.15	3200	*	*	*	*
407	2014-03-21 09:33:25.600	76.15	3200	*	*	*	*
408	2014-03-21 09:33:25.600	76.15	15600	*	*	*	*
409	2014-03-21 09:33:25.600	*	*	*	*	76.15	12800
410	2014-03-21 09:33:25.602	76.15	2800	*	*	*	*
411	2014-03-21 09:33:25.602	76.15	9600	*	*	*	*
412	2014-03-21 09:33:25.602	76.15	400	*	*	*	*
413	2014-03-21 09:33:25.602	*	*	*	*	76.2	32800
414	2014-03-21 09:33:25.606	*	*	76.15	12800	*	*
415	2014-03-21 09:33:25.608	*	*	*	*	76.2	16800
416	2014-03-21 09:33:25.675	76.2	400	*	*	*	*
417	2014-03-21 09:33:25.675	*	*	*	*	76.2	16400
418	2014-03-21 09:33:25.770	*	*	76.15	13200	*	*
419	2014-03-21 09:33:26.697	*	*	76.15	14400	*	*
420	2014-03-21 09:33:27.452	*	*	76.15	16400	*	*
421	2014-03-21 09:33:28.224	*	*	*	*	76.2	12400
422	2014-03-21 09:33:28.227	*	*	*	*	76.2	11200
423	2014-03-21 09:33:28.970	76.2	2800	*	*	*	*
424	2014-03-21 09:33:28.970	76.2	3200	*	*	*	*
425	2014-03-21 09:33:28.970	76.2	800	*	*	*	*
426	2014-03-21 09:33:28.970	*	*	*	*	76.2	4400
427	2014-03-21 09:33:28.972	76.2	3200	*	*	*	*
428	2014-03-21 09:33:28.972	76.2	1200	*	*	*	*
429	2014-03-21 09:33:28.972	*	*	*	*	76.25	12800
430	2014-03-21 09:33:28.972	*	*	76.15	32400	*	*
431	2014-03-21 09:33:30.607	*	*	76.2	800	*	*
432	2014-03-21 09:33:32.711	76.2	800	*	*	*	*
433	2014-03-21 09:33:32.711	76.15	400	*	*	*	*
434	2014-03-21 09:33:32.711	76.15	1200	*	*	*	*
435	2014-03-21 09:33:32.711	76.15	2000	*	*	*	*
436	2014-03-21 09:33:32.711	76.15	15600	*	*	*	*
437	2014-03-21 09:33:32.711	*	*	76.15	800	*	*
438	2014-03-21 09:33:33.716	*	*	*	*	76.25	28800
439	2014-03-21 09:33:33.718	*	*	76.15	400	*	*
440	2014-03-21 09:33:33.718	*	*	76.15	16400	*	*
441	2014-03-21 09:33:33.718	*	*	*	*	76.25	50800
442	2014-03-21 09:33:34.307	*	*	76.15	18400	*	*
443	2014-03-21 09:33:34.314	*	*	*	*	76.25	72400
444	2014-03-21 09:33:34.316	*	*	*	*	76.2	7200
445	2014-03-21 09:33:34.546	*	*	*	*	76.2	9200
446	2014-03-21 09:33:34.956	76.2	1600	*	*	*	*
447	2014-03-21 09:33:34.956	*	*	*	*	76.2	7600
448	2014-03-21 09:33:35.512	*	*	76.15	2400	*	*
449	2014-03-21 09:33:36.766	*	*	*	*	76.2	11600
450	2014-03-21 09:33:39.207	76.2	3200	*	*	*	*
451	2014-03-21 09:33:39.207	*	*	*	*	76.2	8400
452	2014-03-21 09:33:39.324	*	*	76.15	4400	*	*
453	2014-03-21 09:33:40.254	*	*	76.15	5600	*	*
454	2014-03-21 09:33:41.406	*	*	*	*	76.2	10800
455	2014-03-21 09:33:42.107	*	*	*	*	76.2	26800
456	2014-03-21 09:33:42.195	*	*	*	*	76.2	48800
457	2014-03-21 09:33:42.420	*	*	*	*	76.2	64000
458	2014-03-21 09:33:43.998	*	*	*	*	76.2	68400
459	2014-03-21 09:33:44.342	*	*	76.15	7200	*	*
460	2014-03-21 09:33:45.419	*	*	76.15	10400	*	*
461	2014-03-21 09:33:47.238	*	*	*	*	76.2	72400
462	2014-03-21 09:33:47.240	76.15	400	*	*	*	*
463	2014-03-21 09:33:47.240	76.15	400	*	*	*	*
464	2014-03-21 09:33:47.240	*	*	76.15	9600	*	*
465	2014-03-21 09:33:48.227	*	*	*	*	76.2	74800
466	2014-03-21 09:33:48.230	*	*	*	*	76.2	76800
467	2014-03-21 09:33:48.241	*	*	*	*	76.2	78800
468	2014-03-21 09:33:48.243	*	*	*	*	76.2	80800
469	2014-03-21 09:33:48.968	76.2	400	*	*	*	*
470	2014-03-21 09:33:48.968	*	*	*	*	76.2	80400
471	2014-03-21 09:33:49.232	*	*	*	*	76.2	84800
472	2014-03-21 09:33:49.251	*	*	*	*	76.2	86800
473	2014-03-21 09:33:50.512	76.2	800	*	*	*	*
474	2014-03-21 09:33:50.512	*	*	*	*	76.2	86000
475	2014-03-21 09:33:51.239	*	*	*	*	76.2	88000
476	2014-03-21 09:33:52.240	76.15	1600	*	*	*	*
477	2014-03-21 09:33:52.240	76.15	800	*	*	*	*
478	2014-03-21 09:33:52.240	*	*	76.15	7200	*	*
479	2014-03-21 09:33:52.242	*	*	*	*	76.2	90400
480	2014-03-21 09:33:52.245	*	*	*	*	76.2	92400
481	2014-03-21 09:33:52.252	*	*	*	*	76.2	94400
482	2014-03-21 09:33:52.255	*	*	*	*	76.2	96400
483	2014-03-21 09:33:53.251	*	*	*	*	76.2	98400
484	2014-03-21 09:33:53.252	*	*	*	*	76.2	100400
485	2014-03-21 09:33:53.254	*	*	*	*	76.2	102400
486	2014-03-21 09:33:53.255	*	*	*	*	76.2	104400
487	2014-03-21 09:33:54.225	76.2	800	*	*	*	*
488	2014-03-21 09:33:54.225	*	*	*	*	76.2	103600
489	2014-03-21 09:33:54.247	*	*	*	*	76.2	106000
490	2014-03-21 09:33:54.249	*	*	*	*	76.2	110000
491	2014-03-21 09:33:54.254	*	*	*	*	76.2	112400
492	2014-03-21 09:33:54.261	*	*	*	*	76.2	114400
493	2014-03-21 09:33:55.242	*	*	76.15	9200	*	*
494	2014-03-21 09:33:55.446	*	*	*	*	76.2	114800
495	2014-03-21 09:33:55.774	76.2	400	*	*	*	*
496	2014-03-21 09:33:55.774	*	*	*	*	76.2	114400
497	2014-03-21 09:33:58.643	*	*	*	*	76.2	124800
498	2014-03-21 09:33:58.970	76.2	800	*	*	*	*
499	2014-03-21 09:33:58.970	*	*	*	*	76.2	124000
500	2014-03-21 09:33:59.275	*	*	*	*	76.2	126000
501	2014-03-21 09:33:59.804	76.2	1200	*	*	*	*
502	2014-03-21 09:33:59.804	76.2	800	*	*	*	*
503	2014-03-21 09:33:59.804	*	*	*	*	76.2	124000
504	2014-03-21 09:33:59.807	76.15	1200	*	*	*	*
505	2014-03-21 09:33:59.807	76.15	1200	*	*	*	*
506	2014-03-21 09:33:59.807	76.15	1600	*	*	*	*
507	2014-03-21 09:33:59.807	76.15	3200	*	*	*	*
508	2014-03-21 09:33:59.807	76.15	2000	*	*	*	*
509	2014-03-21 09:33:59.807	*	*	76.1	74400	*	*
510	2014-03-21 09:33:59.916	*	*	76.1	69200	*	*
511	2014-03-21 09:34:00.573	*	*	76.1	70000	*	*
512	2014-03-21 09:34:02.421	*	*	76.15	20000	*	*
513	2014-03-21 09:34:04.292	*	*	*	*	76.2	126000
514	2014-03-21 09:34:04.309	*	*	*	*	76.2	125600
515	2014-03-21 09:34:04.535	*	*	*	*	76.2	136400
516	2014-03-21 09:34:04.727	*	*	*	*	76.2	126000
517	2014-03-21 09:34:04.729	*	*	*	*	76.2	120400
518	2014-03-21 09:34:06.722	*	*	76.15	20400	*	*
519	2014-03-21 09:34:08.957	76.2	1200	*	*	*	*
520	2014-03-21 09:34:08.957	*	*	*	*	76.2	119200
521	2014-03-21 09:34:13.458	*	*	76.15	400	*	*
522	2014-03-21 09:34:15.016	76.15	400	*	*	*	*
523	2014-03-21 09:34:15.016	*	*	76.1	59200	76.15	400
524	2014-03-21 09:34:15.043	*	*	76.1	54000	*	*
525	2014-03-21 09:34:15.333	*	*	*	*	76.15	58800
526	2014-03-21 09:34:15.334	*	*	*	*	76.15	74800
527	2014-03-21 09:34:15.335	*	*	*	*	76.15	96800
528	2014-03-21 09:34:15.879	*	*	*	*	76.15	106400
529	2014-03-21 09:34:19.638	*	*	*	*	76.15	84400
530	2014-03-21 09:34:21.799	*	*	76.1	54400	*	*
531	2014-03-21 09:34:24.490	76.15	400	*	*	*	*
532	2014-03-21 09:34:24.490	76.15	4800	*	*	*	*
533	2014-03-21 09:34:24.490	*	*	*	*	76.15	79200
534	2014-03-21 09:34:24.494	76.15	400	*	*	*	*
535	2014-03-21 09:34:24.494	*	*	*	*	76.15	78800
536	2014-03-21 09:34:24.529	76.15	400	*	*	*	*
537	2014-03-21 09:34:24.529	*	*	*	*	76.15	78400
538	2014-03-21 09:34:25.006	*	*	*	*	76.15	72800
539	2014-03-21 09:34:30.448	76.15	50000	*	*	*	*
540	2014-03-21 09:34:30.448	*	*	*	*	76.15	22800
541	2014-03-21 09:34:30.452	76.15	2800	*	*	*	*
542	2014-03-21 09:34:30.452	76.15	2400	*	*	*	*
543	2014-03-21 09:34:30.452	*	*	*	*	76.15	17600
544	2014-03-21 09:34:30.452	76.15	13600	*	*	*	*
545	2014-03-21 09:34:30.452	76.15	4000	*	*	*	*
546	2014-03-21 09:34:30.452	*	*	76.15	5200	76.2	28000
547	2014-03-21 09:34:30.453	*	*	*	*	76.2	6000
548	2014-03-21 09:34:32.105	*	*	*	*	76.2	3600
549	2014-03-21 09:34:32.105	*	*	*	*	76.2	400
550	2014-03-21 09:34:35.139	*	*	76.15	6000	*	*
551	2014-03-21 09:34:38.957	76.2	400	*	*	*	*
552	2014-03-21 09:34:38.957	*	*	*	*	76.25	12800
553	2014-03-21 09:34:38.961	*	*	76.15	22000	*	*
554	2014-03-21 09:34:43.368	*	*	*	*	76.25	28800
555	2014-03-21 09:34:44.269	*	*	*	*	76.25	37600
556	2014-03-21 09:34:46.828	*	*	76.15	24000	*	*
557	2014-03-21 09:34:47.355	76.25	400	*	*	*	*
558	2014-03-21 09:34:47.355	*	*	*	*	76.25	37200
559	2014-03-21 09:34:49.241	76.25	800	*	*	*	*
560	2014-03-21 09:34:49.241	*	*	*	*	76.25	36400
561	2014-03-21 09:34:52.414	76.25	400	*	*	*	*
562	2014-03-21 09:34:52.414	*	*	*	*	76.25	36000
563	2014-03-21 09:34:52.516	76.25	1600	*	*	*	*
564	2014-03-21 09:34:52.516	76.25	400	*	*	*	*
565	2014-03-21 09:34:52.516	*	*	*	*	76.25	34000
566	2014-03-21 09:34:52.618	76.25	800	*	*	*	*
567	2014-03-21 09:34:52.618	*	*	*	*	76.25	33200
568	2014-03-21 09:34:52.872	*	*	*	*	76.25	17200
569	2014-03-21 09:34:55.424	*	*	*	*	76.25	11600
570	2014-03-21 09:34:58.970	76.25	400	*	*	*	*
