Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
12323	2014-03-20 11:57:54.109	*	*	75.9	21200	*	*
12324	2014-03-20 11:57:54.809	*	*	75.9	23200	*	*
12325	2014-03-20 11:58:01.692	75.95	800	*	*	*	*
12326	2014-03-20 11:58:01.692	*	*	*	*	75.95	23200
12327	2014-03-20 11:58:03.062	75.9	400	*	*	*	*
12328	2014-03-20 11:58:03.062	*	*	75.9	22800	*	*
12329	2014-03-20 11:58:03.116	*	*	75.9	23600	*	*
12330	2014-03-20 11:58:05.008	*	*	*	*	75.95	25600
12331	2014-03-20 11:58:06.272	*	*	*	*	75.95	25200
12332	2014-03-20 11:58:06.313	75.9	400	*	*	*	*
12333	2014-03-20 11:58:06.313	*	*	75.9	23200	*	*
12334	2014-03-20 11:58:09.191	75.95	1600	*	*	*	*
12335	2014-03-20 11:58:09.191	*	*	*	*	75.95	23600
12336	2014-03-20 11:58:09.205	*	*	*	*	75.95	23200
12337	2014-03-20 11:58:11.609	*	*	*	*	75.95	23600
12338	2014-03-20 11:58:17.992	75.95	800	*	*	*	*
12339	2014-03-20 11:58:17.992	*	*	*	*	75.95	22800
12340	2014-03-20 11:58:21.271	*	*	*	*	75.95	23200
12341	2014-03-20 11:58:22.394	*	*	75.9	23600	*	*
12342	2014-03-20 11:58:25.111	*	*	75.9	24800	*	*
12343	2014-03-20 11:58:30.979	75.95	200	*	*	*	*
12344	2014-03-20 11:58:36.271	75.9	400	*	*	*	*
12345	2014-03-20 11:58:36.271	*	*	75.9	24400	*	*
12346	2014-03-20 11:58:36.291	*	*	*	*	75.95	22800
12347	2014-03-20 11:58:40.869	75.95	400	*	*	*	*
12348	2014-03-20 11:58:40.869	*	*	*	*	75.95	22400
12349	2014-03-20 11:58:40.883	75.9	400	*	*	*	*
12350	2014-03-20 11:58:40.883	*	*	75.9	24000	*	*
12351	2014-03-20 11:58:47.797	*	*	75.9	23600	*	*
12352	2014-03-20 11:58:47.855	75.95	400	*	*	*	*
12353	2014-03-20 11:58:47.855	*	*	*	*	75.95	22000
12354	2014-03-20 11:58:53.960	*	*	*	*	75.95	22400
12355	2014-03-20 11:58:57.241	*	*	*	*	75.95	72400
12356	2014-03-20 11:58:57.252	*	*	*	*	75.95	78000
12357	2014-03-20 11:59:01.239	75.95	6400	*	*	*	*
12358	2014-03-20 11:59:01.239	*	*	*	*	75.95	71600
12359	2014-03-20 11:59:01.243	*	*	*	*	75.95	70000
12360	2014-03-20 11:59:01.243	*	*	*	*	75.95	84800
12361	2014-03-20 11:59:01.260	75.9	400	*	*	*	*
12362	2014-03-20 11:59:01.260	*	*	75.9	23200	*	*
12363	2014-03-20 11:59:01.268	*	*	*	*	75.95	84000
12364	2014-03-20 11:59:06.295	75.9	400	*	*	*	*
12365	2014-03-20 11:59:06.295	*	*	75.9	22800	*	*
12366	2014-03-20 11:59:06.314	75.9	400	*	*	*	*
12367	2014-03-20 11:59:06.314	*	*	75.9	22400	*	*
12368	2014-03-20 11:59:06.600	*	*	75.9	24400	*	*
12369	2014-03-20 11:59:09.905	*	*	75.9	26800	*	*
12370	2014-03-20 11:59:13.773	*	*	75.9	27200	*	*
12371	2014-03-20 11:59:14.834	*	*	*	*	75.95	81600
12372	2014-03-20 11:59:19.344	*	*	75.9	27600	*	*
12373	2014-03-20 11:59:22.014	75.9	400	*	*	*	*
12374	2014-03-20 11:59:22.014	*	*	75.9	27200	*	*
12375	2014-03-20 11:59:22.569	75.95	400	*	*	*	*
12376	2014-03-20 11:59:22.569	*	*	*	*	75.95	81200
12377	2014-03-20 11:59:24.954	*	*	75.9	27600	*	*
12378	2014-03-20 11:59:25.552	75.95	400	*	*	*	*
12379	2014-03-20 11:59:25.552	*	*	*	*	75.95	80800
12380	2014-03-20 11:59:26.045	*	*	75.9	29200	*	*
12381	2014-03-20 11:59:32.057	*	*	75.9	29600	*	*
12382	2014-03-20 11:59:32.583	*	*	*	*	75.95	81200
12383	2014-03-20 11:59:35.078	*	*	*	*	75.95	81600
12384	2014-03-20 11:59:35.736	*	*	*	*	75.95	82000
12385	2014-03-20 11:59:38.158	75.9	800	*	*	*	*
12386	2014-03-20 11:59:38.158	75.9	800	*	*	*	*
12387	2014-03-20 11:59:38.158	75.9	800	*	*	*	*
12388	2014-03-20 11:59:38.158	75.9	4000	*	*	*	*
12389	2014-03-20 11:59:38.158	75.9	1600	*	*	*	*
12390	2014-03-20 11:59:38.158	*	*	75.9	21600	*	*
12391	2014-03-20 11:59:38.179	75.9	400	*	*	*	*
12392	2014-03-20 11:59:38.179	*	*	75.9	21200	*	*
12393	2014-03-20 11:59:38.180	75.9	400	*	*	*	*
12394	2014-03-20 11:59:38.180	*	*	75.9	20800	*	*
12395	2014-03-20 11:59:44.456	*	*	75.9	21200	*	*
12396	2014-03-20 11:59:50.087	*	*	75.9	21600	*	*
12397	2014-03-20 11:59:55.924	*	*	75.9	22000	*	*
12398	2014-03-20 11:59:59.301	*	*	*	*	75.95	104000
12399	2014-03-20 11:59:59.579	*	*	*	*	75.95	89200
12400	2014-03-20 12:30:00.404	*	*	75.9	21200	*	*
12401	2014-03-20 12:34:41.698	*	*	*	*	75.95	88800
12402	2014-03-20 12:34:41.698	*	*	*	*	75.95	88400
12403	2014-03-20 12:34:41.698	*	*	*	*	75.95	88000
12404	2014-03-20 12:49:25.028	*	*	*	*	75.95	80000
12405	2014-03-20 12:55:34.225	*	*	*	*	75.95	30000
12406	2014-03-20 13:00:00.045	*	*	*	*	75.95	8000
12407	2014-03-20 13:00:00.197	*	*	*	*	75.95	8400
12408	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12409	2014-03-20 13:00:00.200	75.9	1200	*	*	*	*
12410	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12411	2014-03-20 13:00:00.200	75.9	800	*	*	*	*
12412	2014-03-20 13:00:00.200	75.9	800	*	*	*	*
12413	2014-03-20 13:00:00.200	75.9	1200	*	*	*	*
12414	2014-03-20 13:00:00.200	75.9	800	*	*	*	*
12415	2014-03-20 13:00:00.200	75.9	2000	*	*	*	*
12416	2014-03-20 13:00:00.200	75.9	1200	*	*	*	*
12417	2014-03-20 13:00:00.200	75.9	2000	*	*	*	*
12418	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12419	2014-03-20 13:00:00.200	75.9	1200	*	*	*	*
12420	2014-03-20 13:00:00.200	75.9	2000	*	*	*	*
12421	2014-03-20 13:00:00.200	75.9	2400	*	*	*	*
12422	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12423	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12424	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12425	2014-03-20 13:00:00.200	75.9	1600	*	*	*	*
12426	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12427	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12428	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12429	2014-03-20 13:00:00.200	75.9	400	*	*	*	*
12430	2014-03-20 13:00:00.200	*	*	75.85	30800	*	*
12431	2014-03-20 13:00:00.251	*	*	*	*	75.95	8800
12432	2014-03-20 13:00:00.251	*	*	*	*	75.95	9200
12433	2014-03-20 13:00:00.253	*	*	*	*	75.95	9600
12434	2014-03-20 13:00:00.253	*	*	*	*	75.95	10000
12435	2014-03-20 13:00:00.257	*	*	*	*	75.95	10800
12436	2014-03-20 13:00:00.339	*	*	*	*	75.95	10400
12437	2014-03-20 13:00:00.341	*	*	75.85	31600	*	*
12438	2014-03-20 13:00:00.346	*	*	75.85	32800	*	*
12439	2014-03-20 13:00:00.414	*	*	75.9	16800	*	*
12440	2014-03-20 13:00:00.565	75.9	7200	*	*	*	*
12441	2014-03-20 13:00:00.565	*	*	75.9	9600	*	*
12442	2014-03-20 13:00:01.147	75.95	400	*	*	*	*
12443	2014-03-20 13:00:01.147	*	*	*	*	75.95	10000
12444	2014-03-20 13:00:01.271	*	*	*	*	75.95	5200
12445	2014-03-20 13:00:01.323	*	*	75.9	10000	*	*
12446	2014-03-20 13:00:01.323	*	*	*	*	75.95	3600
12447	2014-03-20 13:00:01.485	*	*	75.9	11200	*	*
12448	2014-03-20 13:00:01.494	*	*	75.9	12000	*	*
12449	2014-03-20 13:00:01.598	75.95	400	*	*	*	*
12450	2014-03-20 13:00:01.598	75.95	400	*	*	*	*
12451	2014-03-20 13:00:01.598	*	*	*	*	75.95	2800
12452	2014-03-20 13:00:01.734	*	*	*	*	75.95	3200
12453	2014-03-20 13:00:01.982	*	*	75.9	16400	*	*
12454	2014-03-20 13:00:02.157	75.95	400	*	*	*	*
12455	2014-03-20 13:00:02.157	75.95	400	*	*	*	*
12456	2014-03-20 13:00:02.157	75.95	400	*	*	*	*
12457	2014-03-20 13:00:02.157	75.95	400	*	*	*	*
12458	2014-03-20 13:00:02.157	75.95	400	*	*	*	*
12459	2014-03-20 13:00:02.157	*	*	*	*	75.95	1200
12460	2014-03-20 13:00:02.183	75.95	800	*	*	*	*
12461	2014-03-20 13:00:02.183	75.95	400	*	*	*	*
12462	2014-03-20 13:00:02.183	*	*	*	*	76	58000
12463	2014-03-20 13:00:02.196	*	*	75.9	16800	*	*
12464	2014-03-20 13:00:02.206	*	*	*	*	76	55600
12465	2014-03-20 13:00:02.227	*	*	*	*	76	51200
12466	2014-03-20 13:00:02.253	75.9	400	*	*	*	*
12467	2014-03-20 13:00:02.253	*	*	75.9	16400	*	*
12468	2014-03-20 13:00:02.254	75.9	400	*	*	*	*
12469	2014-03-20 13:00:02.254	*	*	75.9	16000	*	*
12470	2014-03-20 13:00:02.254	75.9	400	*	*	*	*
12471	2014-03-20 13:00:02.254	*	*	75.9	15600	*	*
12472	2014-03-20 13:00:02.254	75.9	400	*	*	*	*
12473	2014-03-20 13:00:02.254	*	*	75.9	15200	*	*
12474	2014-03-20 13:00:02.264	*	*	75.9	15600	*	*
12475	2014-03-20 13:00:02.265	*	*	*	*	76	43600
12476	2014-03-20 13:00:02.284	75.9	800	*	*	*	*
12477	2014-03-20 13:00:02.284	*	*	75.9	14800	*	*
12478	2014-03-20 13:00:02.311	*	*	*	*	76	40400
12479	2014-03-20 13:00:02.578	*	*	75.95	800	*	*
12480	2014-03-20 13:00:02.582	75.95	800	*	*	*	*
12481	2014-03-20 13:00:02.582	*	*	75.9	14800	*	*
12482	2014-03-20 13:00:02.741	*	*	75.9	15600	*	*
12483	2014-03-20 13:00:03.207	*	*	75.9	16000	*	*
12484	2014-03-20 13:00:03.279	*	*	75.9	17200	*	*
12485	2014-03-20 13:00:03.298	*	*	75.9	18400	*	*
12486	2014-03-20 13:00:03.588	*	*	75.9	18800	*	*
12487	2014-03-20 13:00:03.631	*	*	75.9	22800	*	*
12488	2014-03-20 13:00:03.635	*	*	75.9	23600	*	*
12489	2014-03-20 13:00:03.674	75.9	7200	*	*	*	*
12490	2014-03-20 13:00:03.674	75.9	400	*	*	*	*
12491	2014-03-20 13:00:03.674	75.9	1200	*	*	*	*
12492	2014-03-20 13:00:03.674	75.9	800	*	*	*	*
12493	2014-03-20 13:00:03.674	75.9	2400	*	*	*	*
12494	2014-03-20 13:00:03.674	*	*	75.9	11600	*	*
12495	2014-03-20 13:00:03.674	*	*	75.95	1600	*	*
12496	2014-03-20 13:00:03.676	75.95	1600	*	*	*	*
12497	2014-03-20 13:00:03.676	*	*	75.9	11600	*	*
12498	2014-03-20 13:00:03.882	*	*	75.9	21600	*	*
12499	2014-03-20 13:00:04.141	*	*	75.95	1200	*	*
12500	2014-03-20 13:00:04.306	*	*	*	*	76	62400
12501	2014-03-20 13:00:04.683	75.95	1200	*	*	*	*
12502	2014-03-20 13:00:04.683	*	*	75.9	27600	*	*
12503	2014-03-20 13:00:05.627	*	*	75.9	29600	*	*
12504	2014-03-20 13:00:05.628	*	*	75.9	30000	*	*
12505	2014-03-20 13:00:05.673	*	*	75.95	400	*	*
12506	2014-03-20 13:00:05.713	*	*	75.95	800	*	*
12507	2014-03-20 13:00:06.199	*	*	*	*	76	63600
12508	2014-03-20 13:00:06.241	75.95	400	*	*	*	*
12509	2014-03-20 13:00:06.241	*	*	75.95	400	*	*
12510	2014-03-20 13:00:06.255	75.95	400	*	*	*	*
12511	2014-03-20 13:00:06.255	*	*	75.9	33600	75.95	1200
12512	2014-03-20 13:00:06.271	*	*	*	*	76	63600
12513	2014-03-20 13:00:06.277	*	*	*	*	76	66000
12514	2014-03-20 13:00:06.284	*	*	*	*	75.95	400
12515	2014-03-20 13:00:06.685	*	*	75.9	34000	*	*
12516	2014-03-20 13:00:06.773	*	*	75.9	34400	*	*
12517	2014-03-20 13:00:06.779	75.9	2000	*	*	*	*
12518	2014-03-20 13:00:06.779	75.9	400	*	*	*	*
12519	2014-03-20 13:00:06.779	75.9	400	*	*	*	*
12520	2014-03-20 13:00:06.779	75.9	800	*	*	*	*
12521	2014-03-20 13:00:06.779	75.9	400	*	*	*	*
12522	2014-03-20 13:00:06.779	75.9	1200	*	*	*	*
12523	2014-03-20 13:00:06.779	*	*	75.9	29200	*	*
12524	2014-03-20 13:00:06.907	75.95	400	*	*	*	*
12525	2014-03-20 13:00:06.907	*	*	*	*	76	64000
12526	2014-03-20 13:00:07.259	75.9	400	*	*	*	*
12527	2014-03-20 13:00:07.259	*	*	75.9	28800	*	*
12528	2014-03-20 13:00:07.261	75.9	800	*	*	*	*
12529	2014-03-20 13:00:07.261	*	*	75.9	28000	*	*
12530	2014-03-20 13:00:07.261	75.9	400	*	*	*	*
12531	2014-03-20 13:00:07.261	*	*	75.9	27600	*	*
12532	2014-03-20 13:00:07.261	75.9	800	*	*	*	*
12533	2014-03-20 13:00:07.261	*	*	75.9	26800	*	*
12534	2014-03-20 13:00:07.261	75.9	1600	*	*	*	*
12535	2014-03-20 13:00:07.261	*	*	75.9	25200	*	*
12536	2014-03-20 13:00:07.442	*	*	75.9	25600	*	*
12537	2014-03-20 13:00:07.495	*	*	75.9	28800	*	*
12538	2014-03-20 13:00:07.546	*	*	75.9	30000	*	*
12539	2014-03-20 13:00:07.554	*	*	75.9	30400	*	*
12540	2014-03-20 13:00:07.595	*	*	75.9	30800	*	*
12541	2014-03-20 13:00:07.643	*	*	75.9	31600	*	*
12542	2014-03-20 13:00:07.693	75.9	1600	*	*	*	*
12543	2014-03-20 13:00:07.693	75.9	800	*	*	*	*
12544	2014-03-20 13:00:07.693	75.9	5600	*	*	*	*
12545	2014-03-20 13:00:07.693	*	*	75.9	23600	*	*
12546	2014-03-20 13:00:08.175	76	1600	*	*	*	*
12547	2014-03-20 13:00:08.175	*	*	*	*	76	62400
12548	2014-03-20 13:00:08.230	76	5200	*	*	*	*
12549	2014-03-20 13:00:08.230	*	*	*	*	76	57200
12550	2014-03-20 13:00:08.241	*	*	75.9	24400	*	*
12551	2014-03-20 13:00:08.451	*	*	75.9	26400	*	*
12552	2014-03-20 13:00:08.491	76	800	*	*	*	*
12553	2014-03-20 13:00:08.491	*	*	*	*	76	56400
12554	2014-03-20 13:00:08.496	*	*	75.9	28000	*	*
12555	2014-03-20 13:00:08.630	76	2400	*	*	*	*
12556	2014-03-20 13:00:08.630	*	*	*	*	76	54000
12557	2014-03-20 13:00:08.655	*	*	75.9	30000	*	*
12558	2014-03-20 13:00:08.671	*	*	75.9	30800	*	*
12559	2014-03-20 13:00:08.711	*	*	75.9	31200	*	*
12560	2014-03-20 13:00:08.715	*	*	75.9	32000	*	*
12561	2014-03-20 13:00:08.902	*	*	75.95	1200	*	*
12562	2014-03-20 13:00:08.905	75.95	1200	*	*	*	*
12563	2014-03-20 13:00:08.905	*	*	75.9	32000	*	*
12564	2014-03-20 13:00:08.915	*	*	*	*	75.95	1200
12565	2014-03-20 13:00:09.394	75.95	800	*	*	*	*
12566	2014-03-20 13:00:09.394	*	*	*	*	75.95	400
12567	2014-03-20 13:00:09.468	75.95	400	*	*	*	*
12568	2014-03-20 13:00:09.468	*	*	*	*	76	56400
12569	2014-03-20 13:00:09.484	*	*	*	*	76	54000
12570	2014-03-20 13:00:09.774	*	*	75.9	32800	*	*
12571	2014-03-20 13:00:10.018	*	*	*	*	76	56800
12572	2014-03-20 13:00:10.279	*	*	75.9	33200	*	*
12573	2014-03-20 13:00:10.294	75.9	1200	*	*	*	*
12574	2014-03-20 13:00:10.294	*	*	75.9	32000	*	*
12575	2014-03-20 13:00:10.600	*	*	75.9	32800	*	*
12576	2014-03-20 13:00:11.562	75.9	1200	*	*	*	*
12577	2014-03-20 13:00:11.562	*	*	75.9	31600	*	*
12578	2014-03-20 13:00:12.210	*	*	75.9	32000	*	*
12579	2014-03-20 13:00:12.690	*	*	75.9	32400	*	*
12580	2014-03-20 13:00:12.691	*	*	75.95	400	*	*
12581	2014-03-20 13:00:12.704	75.95	400	*	*	*	*
12582	2014-03-20 13:00:12.704	*	*	75.9	32400	*	*
12583	2014-03-20 13:00:12.743	*	*	75.9	32800	*	*
12584	2014-03-20 13:00:15.072	*	*	*	*	76	34800
12585	2014-03-20 13:00:15.088	*	*	*	*	76	34000
12586	2014-03-20 13:00:15.088	*	*	*	*	76	34400
12587	2014-03-20 13:00:15.203	*	*	*	*	76	34800
12588	2014-03-20 13:00:15.266	*	*	75.9	33200	*	*
12589	2014-03-20 13:00:15.798	*	*	75.9	34000	*	*
12590	2014-03-20 13:00:17.157	*	*	75.9	34800	*	*
12591	2014-03-20 13:00:18.710	*	*	75.9	37200	*	*
12592	2014-03-20 13:00:18.745	*	*	75.95	800	*	*
12593	2014-03-20 13:00:18.778	*	*	*	*	76	33200
12594	2014-03-20 13:00:19.350	*	*	75.95	1200	*	*
12595	2014-03-20 13:00:19.436	*	*	75.95	2000	*	*
12596	2014-03-20 13:00:19.826	75.95	400	*	*	*	*
12597	2014-03-20 13:00:19.826	*	*	75.95	1600	*	*
12598	2014-03-20 13:00:20.767	*	*	75.95	2800	*	*
12599	2014-03-20 13:00:21.266	*	*	75.95	3200	*	*
12600	2014-03-20 13:00:23.834	*	*	*	*	76	33600
12601	2014-03-20 13:00:24.885	*	*	*	*	76	34000
12602	2014-03-20 13:00:26.757	*	*	75.95	4400	*	*
12603	2014-03-20 13:00:29.656	75.35	25	*	*	*	*
12604	2014-03-20 13:00:29.675	*	*	*	*	76	34400
12605	2014-03-20 13:00:36.137	75.95	400	*	*	*	*
12606	2014-03-20 13:00:36.137	*	*	75.95	4000	*	*
12607	2014-03-20 13:00:36.880	*	*	*	*	76	36400
12608	2014-03-20 13:00:41.821	75.95	400	*	*	*	*
12609	2014-03-20 13:00:41.821	75.95	800	*	*	*	*
12610	2014-03-20 13:00:41.821	75.95	400	*	*	*	*
12611	2014-03-20 13:00:41.821	*	*	75.95	2400	*	*
12612	2014-03-20 13:00:41.838	75.95	400	*	*	*	*
12613	2014-03-20 13:00:41.838	*	*	75.95	2000	*	*
12614	2014-03-20 13:00:41.939	*	*	*	*	76	58400
12615	2014-03-20 13:00:41.973	*	*	*	*	76	61200
12616	2014-03-20 13:00:45.539	75.95	400	*	*	*	*
12617	2014-03-20 13:00:45.539	75.95	400	*	*	*	*
12618	2014-03-20 13:00:45.539	*	*	75.95	1200	*	*
12619	2014-03-20 13:00:45.543	75.95	1200	*	*	*	*
12620	2014-03-20 13:00:45.543	*	*	75.9	75200	75.95	400
12621	2014-03-20 13:00:45.546	*	*	*	*	75.95	2000
12622	2014-03-20 13:00:45.572	*	*	*	*	75.95	2400
12623	2014-03-20 13:00:45.573	*	*	*	*	75.95	2800
12624	2014-03-20 13:00:45.574	*	*	*	*	75.95	3200
12625	2014-03-20 13:00:45.576	*	*	*	*	75.95	4800
12626	2014-03-20 13:00:45.600	*	*	*	*	75.95	5600
12627	2014-03-20 13:00:45.643	*	*	*	*	75.95	5200
12628	2014-03-20 13:00:47.570	*	*	*	*	75.95	5600
12629	2014-03-20 13:00:47.833	*	*	*	*	75.95	6000
12630	2014-03-20 13:00:48.067	75.95	1600	*	*	*	*
12631	2014-03-20 13:00:48.067	75.95	400	*	*	*	*
12632	2014-03-20 13:00:48.067	*	*	*	*	75.95	4000
12633	2014-03-20 13:00:48.084	75.9	400	*	*	*	*
12634	2014-03-20 13:00:48.084	*	*	75.9	74800	*	*
12635	2014-03-20 13:00:48.093	*	*	*	*	75.95	2400
12636	2014-03-20 13:00:49.571	*	*	*	*	75.95	2000
12637	2014-03-20 13:00:53.730	*	*	*	*	75.95	2800
12638	2014-03-20 13:00:55.590	*	*	*	*	75.95	23600
12639	2014-03-20 13:00:55.766	*	*	*	*	75.95	26000
12640	2014-03-20 13:00:57.594	*	*	*	*	75.95	46800
12641	2014-03-20 13:00:57.615	*	*	*	*	75.95	49600
12642	2014-03-20 13:00:57.776	*	*	*	*	75.95	52400
12643	2014-03-20 13:00:59.930	75.9	1600	*	*	*	*
12644	2014-03-20 13:00:59.930	75.9	4000	*	*	*	*
12645	2014-03-20 13:00:59.930	75.9	2000	*	*	*	*
12646	2014-03-20 13:00:59.930	75.9	2000	*	*	*	*
12647	2014-03-20 13:00:59.930	75.9	400	*	*	*	*
12648	2014-03-20 13:00:59.930	75.9	800	*	*	*	*
12649	2014-03-20 13:00:59.930	75.9	800	*	*	*	*
12650	2014-03-20 13:00:59.930	75.9	800	*	*	*	*
12651	2014-03-20 13:00:59.930	75.9	1200	*	*	*	*
12652	2014-03-20 13:00:59.930	75.9	400	*	*	*	*
12653	2014-03-20 13:00:59.930	75.9	400	*	*	*	*
12654	2014-03-20 13:00:59.930	75.9	400	*	*	*	*
12655	2014-03-20 13:00:59.930	75.9	3200	*	*	*	*
12656	2014-03-20 13:00:59.930	75.9	1200	*	*	*	*
12657	2014-03-20 13:00:59.930	75.9	400	*	*	*	*
12658	2014-03-20 13:00:59.930	75.9	400	*	*	*	*
12659	2014-03-20 13:00:59.930	*	*	75.9	54800	*	*
12660	2014-03-20 13:00:59.947	75.9	800	*	*	*	*
12661	2014-03-20 13:00:59.947	*	*	75.9	54000	*	*
12662	2014-03-20 13:00:59.955	75.9	400	*	*	*	*
12663	2014-03-20 13:00:59.955	*	*	75.9	53600	*	*
12664	2014-03-20 13:00:59.956	75.9	400	*	*	*	*
12665	2014-03-20 13:00:59.956	*	*	75.9	53200	*	*
12666	2014-03-20 13:01:00.612	*	*	*	*	75.95	52800
12667	2014-03-20 13:01:01.532	75.9	800	*	*	*	*
12668	2014-03-20 13:01:01.532	*	*	75.9	52400	*	*
12669	2014-03-20 13:01:04.462	75.9	1200	*	*	*	*
12670	2014-03-20 13:01:04.462	75.9	1600	*	*	*	*
12671	2014-03-20 13:01:04.462	75.9	2000	*	*	*	*
12672	2014-03-20 13:01:04.462	75.9	800	*	*	*	*
12673	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12674	2014-03-20 13:01:04.462	75.9	800	*	*	*	*
12675	2014-03-20 13:01:04.462	75.9	800	*	*	*	*
12676	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12677	2014-03-20 13:01:04.462	75.9	800	*	*	*	*
12678	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12679	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12680	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12681	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12682	2014-03-20 13:01:04.462	75.9	800	*	*	*	*
12683	2014-03-20 13:01:04.462	75.9	800	*	*	*	*
12684	2014-03-20 13:01:04.462	75.9	2400	*	*	*	*
12685	2014-03-20 13:01:04.462	75.9	6000	*	*	*	*
12686	2014-03-20 13:01:04.462	75.9	400	*	*	*	*
12687	2014-03-20 13:01:04.462	*	*	75.9	31600	*	*
12688	2014-03-20 13:01:04.477	75.9	400	*	*	*	*
12689	2014-03-20 13:01:04.477	*	*	75.9	31200	*	*
12690	2014-03-20 13:01:04.485	75.9	400	*	*	*	*
12691	2014-03-20 13:01:04.485	*	*	75.9	30800	*	*
12692	2014-03-20 13:01:04.492	75.9	400	*	*	*	*
12693	2014-03-20 13:01:04.492	*	*	75.9	30400	*	*
12694	2014-03-20 13:01:05.507	*	*	*	*	75.95	102800
12695	2014-03-20 13:01:05.517	*	*	*	*	75.95	100000
12696	2014-03-20 13:01:05.533	*	*	*	*	75.95	108400
12697	2014-03-20 13:01:06.536	75.9	800	*	*	*	*
12698	2014-03-20 13:01:06.536	*	*	75.9	29600	*	*
12699	2014-03-20 13:01:06.549	75.9	400	*	*	*	*
12700	2014-03-20 13:01:06.549	*	*	75.9	29200	*	*
12701	2014-03-20 13:01:07.523	*	*	*	*	75.95	100000
12702	2014-03-20 13:01:07.537	*	*	*	*	75.95	97600
12703	2014-03-20 13:01:19.358	*	*	*	*	75.95	98400
12704	2014-03-20 13:01:20.381	75.95	400	*	*	*	*
12705	2014-03-20 13:01:20.381	*	*	*	*	75.95	98000
12706	2014-03-20 13:01:20.403	*	*	*	*	75.95	98400
12707	2014-03-20 13:01:27.496	*	*	75.9	29600	*	*
12708	2014-03-20 13:01:28.091	*	*	75.9	31600	*	*
12709	2014-03-20 13:01:34.982	*	*	*	*	75.95	98800
12710	2014-03-20 13:01:38.031	*	*	75.9	32000	*	*
12711	2014-03-20 13:01:42.228	*	*	75.9	32400	*	*
12712	2014-03-20 13:01:53.844	75.4	100	*	*	*	*
12713	2014-03-20 13:02:01.666	*	*	75.9	36800	*	*
12714	2014-03-20 13:02:02.547	*	*	75.9	37200	*	*
12715	2014-03-20 13:02:06.485	75.9	400	*	*	*	*
12716	2014-03-20 13:02:06.485	*	*	75.9	36800	*	*
12717	2014-03-20 13:02:08.476	75.95	400	*	*	*	*
12718	2014-03-20 13:02:08.476	75.95	800	*	*	*	*
12719	2014-03-20 13:02:08.476	*	*	*	*	75.95	97600
12720	2014-03-20 13:02:08.497	*	*	*	*	75.95	98000
12721	2014-03-20 13:02:08.511	*	*	*	*	75.95	108800
12722	2014-03-20 13:02:11.301	75.9	800	*	*	*	*
12723	2014-03-20 13:02:11.301	*	*	75.9	36000	*	*
12724	2014-03-20 13:02:12.737	75.9	800	*	*	*	*
12725	2014-03-20 13:02:12.737	75.9	800	*	*	*	*
12726	2014-03-20 13:02:12.737	75.9	400	*	*	*	*
12727	2014-03-20 13:02:12.737	*	*	75.9	34000	*	*
12728	2014-03-20 13:02:12.757	75.9	400	*	*	*	*
12729	2014-03-20 13:02:12.757	*	*	75.9	33600	*	*
12730	2014-03-20 13:02:20.202	*	*	*	*	75.95	109200
12731	2014-03-20 13:02:27.279	75.9	1200	*	*	*	*
12732	2014-03-20 13:02:27.279	75.9	800	*	*	*	*
12733	2014-03-20 13:02:27.279	75.9	400	*	*	*	*
12734	2014-03-20 13:02:27.279	75.9	400	*	*	*	*
12735	2014-03-20 13:02:27.279	75.9	800	*	*	*	*
12736	2014-03-20 13:02:27.279	75.9	800	*	*	*	*
12737	2014-03-20 13:02:27.279	75.9	1200	*	*	*	*
12738	2014-03-20 13:02:27.279	75.9	4400	*	*	*	*
12739	2014-03-20 13:02:27.279	*	*	75.9	23600	*	*
12740	2014-03-20 13:02:27.302	75.9	400	*	*	*	*
12741	2014-03-20 13:02:27.302	*	*	75.9	23200	*	*
12742	2014-03-20 13:02:27.309	75.9	400	*	*	*	*
12743	2014-03-20 13:02:27.309	*	*	75.9	22800	*	*
12744	2014-03-20 13:02:27.317	75.9	400	*	*	*	*
12745	2014-03-20 13:02:27.317	*	*	75.9	22400	*	*
12746	2014-03-20 13:02:33.430	75.95	400	*	*	*	*
12747	2014-03-20 13:02:33.430	75.95	800	*	*	*	*
12748	2014-03-20 13:02:33.430	75.95	20800	*	*	*	*
12749	2014-03-20 13:02:33.430	75.95	8000	*	*	*	*
12750	2014-03-20 13:02:33.430	*	*	*	*	75.95	79200
